object_name,galactic_l_deg,galactic_b_deg,distance_to_sun_Lj,brightness_mag,object_type
HR 2841,239.1243650988313,-4.319799938130265,1491.0304037576316,5.782,Star
HR 2842,249.8674052240159,-9.997091081109701,595.9297762204426,6.87,Star
HR 2843,249.86930463016319,-9.99672247522771,591.7862855982125,6.81,Star
HR 2844,169.91322002710993,25.86783929882561,576.2938576577271,5.71,Star
HR 2845,209.51993236924096,11.678510955585542,0.0,2.89,Star
HR 2846,197.22645450872156,17.30000948163849,107.55930664210564,5.24,Star
HR 2847,244.95494543922786,-7.301067469934312,1357.2285006068357,6.297,Star
HR 2848,299.5888335673084,-27.1465771655464,126.6427706604029,6.462,Star
HR 2849,168.33398392921495,26.353598825858207,66.53296564226406,5.357,Star
HR 2850,237.92922299774187,-3.3578414023529954,993.8894804642988,6.61,Star
HR 2851,210.85184834402824,11.279044232433037,318.68489611299657,5.22,Star
HR 2852,187.13369930361634,21.34479263544718,58.72086808372712,4.18,Star
HR 2853,232.83065379344475,-0.48612438640222083,295.4239668497928,5.62,Star
HR 2854,209.04819828366493,12.18287399197803,868.2739393154445,4.3,Star
HR 2855,237.41059826480236,-2.997795910085397,1532.8653951365702,5.56,Star
HR 2856,247.20398374171765,-8.221352623019609,1179.6962026475267,5.884,Star
HR 2857,190.83249469767705,20.12854556976052,175.85128798867203,5.064,Star
HR 2858,203.3645540833152,14.967329488480718,860.2198337246583,6.22,Star
HR 2859,227.36633480929717,2.673239644471148,1833.370660913257,0.0,Star
HR 2860,237.28990993596628,-2.743407960340453,1226.951206351595,5.97,Star
HR 2861,191.07318496630435,20.15416836405464,430.07501812991586,5.01,Star
HR 2862,262.7165575111955,-15.632617839779389,574.4823851360122,5.081,Star
HR 2863,242.8832773219142,-5.666016026278051,737.119121326017,5.542,Star
HR 2864,206.3760868636404,13.879169450028284,595.1381946917782,4.531,Star
HR 2865,218.98619120386397,7.536819485965932,792.1337114118135,5.572,Star
HR 2866,224.01597521200358,4.913726371499693,96.97379268524041,5.853,Star
HR 2867,226.45887359835658,3.5838733702989676,1250.5809097591787,5.706,Star
HR 2868,230.56775281774807,1.352716077657008,0.0,0.0,Star
HR 2869,250.66528896855445,-9.594982144192304,401.67609308949545,6.533,Star
HR 2870,245.36445258419315,-6.761674327774713,1162.6855167688739,6.37,Star
HR 2871,245.36408026525328,-6.759219743373323,1207.2255947850138,6.97,Star
HR 2872,179.98967594494914,24.082576933744264,291.5393356726596,6.54,Star
HR 2873,245.03837890267366,-6.5352073206365775,1170.2937665913519,5.768,Star
HR 2874,237.6704171975719,-2.388747547892298,4328.5517509338315,4.86,Star
HR 2875,251.63555339875106,-9.925173856195727,632.0556720048215,5.395,Star
HR 2876,222.12443066039572,6.323057753467812,1865.6908010045086,6.236,Star
HR 2877,201.80396582437206,16.44193251072728,289.8807761326872,5.442,Star
HR 2878,255.73593115932476,-11.911941577906443,167.17618065475563,3.25,Star
HR 2879,196.30390582052553,18.945665583292893,499.7627313354293,6.511,Star
HR 2880,215.88210506766498,9.916841040522348,852.1711097141041,5.233,Star
HR 2881,244.76426681167945,-5.995835945137376,1328.2266755022474,4.65,Star
HR 2882,250.4545152964067,-8.969950889181888,71.03946831286797,6.635,Star
HR 2883,225.50547689752133,4.863336990954206,93.61927434065322,5.916,Star
HR 2884,264.50259569569465,-15.788007954898589,351.86810033902395,5.863,Star
HR 2885,249.4581777326837,-8.293649639746143,912.7641154057972,6.65,Star
HR 2886,203.18596799324303,16.321307468800025,445.2344404087752,5.263,Star
HR 2887,214.76379251352603,10.787304354516994,141.0656774790319,5.571,Star
HR 2888,275.9836530738227,-20.446992274760152,746.0551537620888,6.39,Star
HR 2889,249.2475121745609,-8.119756072743435,767.2711368965448,6.617,Star
HR 2890,187.44106506872814,22.480096673349173,0.0,3.0,Star
HR 2891,187.4409914918896,22.479231411255338,0.0,1.9,Star
HR 2892,266.1969576698617,-16.430198386412876,505.99878691755043,5.941,Star
HR 2893,208.18037858722408,14.210506221360411,397.15170617751465,6.265,Star
HR 2894,161.7720066269252,28.384207909347626,278.7089417275199,5.931,Star
